"_id","display_name","id","rkd_uri","viaf_uri","wikidata_uri","viaf_alternate"
"joachim beuckelaer","Joachim Beuckelaer",292,"https://rkd.nl/explore/artists/7836","http://viaf.org/viaf/224489666","http://www.wikidata.org/wiki/Q533314","Beukelaer,Joachim Beukelaer,Γιοάχιμ Μπεκελάερ,Joachim Bueckelaer,喬基姆·比克勒爾,Иоахим Бейкелар,Joachim Beuckelaer,ヨアヒム・ブーケラール,Beuckelaer"
"erasmus de bie","Erasmus de Bie",299,"https://rkd.nl/explore/artists/8109","http://viaf.org/viaf/95694305","http://www.wikidata.org/wiki/Q3055982","Erasme de Bie,Erasmus de Bie,Εράσμους ντε Μπι,Erasme De Bie"
"roland bierge","Roland Bierge",302,"https://rkd.nl/explore/artists/8180","http://viaf.org/viaf/32931979","http://www.wikidata.org/wiki/Q3439963","Roland Bierge,Bierge"
"maurits bilcke","Maurits Bilcke",10718,"https://rkd.nl/explore/artists/8396","http://viaf.org/viaf/45874608",,"M. Bilcke,Maurits Bilcke"
"charles billoin","Charles Billoin",303,"https://rkd.nl/explore/artists/8444","http://viaf.org/viaf/154676531",,"Charles Billoin,Billoin,Ch Billoin"
"rené billotte","René Billotte",304,"https://rkd.nl/explore/artists/8447","http://viaf.org/viaf/76588156",,"Rene Billotte,ルネ・ビヨット,René Billotte"
"jules bilmeyer","Jules Bilmeyer",12024,,,"http://www.wikidata.org/wiki/Q2423927",",Jules Bilmeyer"
"johan van der bilt","Johan van der Bilt",306,"https://rkd.nl/explore/artists/8457","http://viaf.org/viaf/140628413",,"Johannes van der Bilt,Johan van der Bilt"
"jacob biltius","Jacob Biltius",307,"https://rkd.nl/explore/artists/8459","http://viaf.org/viaf/95826227",,"Jacob Van Der Bilt,Jacob Biltius,Jacob van der Bilt,Jacobus Biltius,Jacob Van Der Bilt Biltius"
"frantz binjé","Franz Binjé",308,"https://rkd.nl/explore/artists/294180","http://viaf.org/viaf/155845447",,"Franz Binjé,François Binjé,Franz Binje,Frantz Binjé"
"aristide de biseau de hauteville","Aristide de Biseau de Hauteville",310,"https://rkd.nl/explore/artists/455177","http://viaf.org/viaf/131254896",,"Aristide de Biseau de Hauteville"
"jacques-emile blanche","Jacques-Emile Blanche",312,"https://rkd.nl/explore/artists/8859","http://viaf.org/viaf/12305305","http://www.wikidata.org/wiki/Q936710","J.-E Blanche,Jacque Emile Blanche,Jacques Blanche,Jacques Emile Blanche,Jacques-Émile Blanche,J. -E Blanche,Jacques-Émile Blanche,J.-E. Blanche,Blanche,Emile Blanche,Жак-Эмиль Бланш,Émile Blanche,J. E. Blanche,Jacques Émile Blanche,Jacques-Emile Blanche,ジャック・エミール・ブランシュ,Жак-Еміль Бланш,ژاک-امیل بلانش,Emil Jacques Blanche"
"venancio blanco","Venancio Blanco",313,"https://rkd.nl/explore/artists/223043","http://viaf.org/viaf/40655769","http://www.wikidata.org/wiki/Q6160182","Venancio Martín Blanco,Venancio Blanco Martín,Venancio Blanco Martin,Venancio Blanco,Venancio,Venancio Blanco Martín"
"maurits blieck","Maurits Blieck",316,"https://rkd.nl/explore/artists/9041","http://viaf.org/viaf/95948254",,"Maurice Blieck,Maurits Blieck"
"benjamin von block","Benjamin von Block",317,"https://rkd.nl/explore/artists/9089","http://viaf.org/viaf/95688887",,"B. Blok,Benjamin von Blockh,Benjamin von Bloch,Benjamin von Blockhen,Beniamin Block,Бенджамін Блок,Benjamin Block,B. Block,Benjamin von Bloch,Benjamin Von Blockh,Benjamin von Blok,Benjamin von Blockhen,Benjamin Von Blok,Benjamin von Blockh,Benjamin Von Block,Benjamin von Block,Block,Benjamin von Blok"
"pieter van bloemen","Pieter van Bloemen",322,"https://rkd.nl/explore/artists/9136","http://viaf.org/viaf/2740462","http://www.wikidata.org/wiki/Q1696398","Standaart,Pieter Van Bloemen,Standaert,Camillo Stendardo,Πίτερ φαν Μπλούμεν,Standaard Bloemen,Stendard,Bloemen,Pieter van Blommen,Pieter van Bloemen,Blommen,Van Bloemen,Peter van Bloemen,Bloms,Standard,Stendardo,Standarte,Pierre Van Bloemen,Питер ван Блумен,Peeter van Bloemen,Pieter van Bloomen,Pietro van Bloemen,Pieter van Blomen,Pieter van Bloms,Stendardus,Standaard,Pieter van Bloom,Pieter van Bloman"
"henri blomme","Henri Blomme",325,,"http://viaf.org/viaf/51590135","http://www.wikidata.org/wiki/Q3130695","Henri Blomme"
"bernardus johannes blommers","Bernardus Johannes Blommers",326,"https://rkd.nl/explore/artists/9299","http://viaf.org/viaf/26944222",,"Bernard Johannes Blommers,Blommers,Bernardus-Johannes Bloomers,Bernardus Johannes,Bernard Blommers,Bernardus Johannes Blommers,Bernardus Johannes Bloomers,Bloomers,us Blommers,B. J. Blommers,Bart-John Bloomers"
"théophile de bock","Théophile de Bock",327,"https://rkd.nl/explore/artists/9480","http://viaf.org/viaf/61454839",,"Theophile Emile Achille De Bock,Théophile-Emile-Achille de Bock,Théophile de Bock,Théophile Emile Achille De Bock,Théophile -Emile-Achille de Bock,Théophile De Bock,Théophile-Emile-Achille de Bock,Théophile-Émile-Achille de Bock,Théophile De Bock,Théophile de Bock,Th. de Bock,Theophile de Bock,Théophile Emile Achille de Bock,Theophile De Bock,Theophile Emile Achille de Bock,Théoph. de Bock"
"floriano bodini","Floriano Bodini",328,"https://rkd.nl/explore/artists/223831","http://viaf.org/viaf/96298415","http://www.wikidata.org/wiki/Q826600","Floriano Bodini"
"jan boeckhorst","Jan Boeckhorst",329,"https://rkd.nl/explore/artists/9585","http://viaf.org/viaf/8186811","http://www.wikidata.org/wiki/Q71728","Der lange Jan,Langer Jan,Langegan,Jan von Bockhorst,Johann Bockhorst,Lan Jan,Johann Boekhorst,Longjean,Lange Jan,Jan Bockhorst,Յան Բոկհորստ,Jean van Bockhorst,Jan Bronchorst,Jan van Boeckhorst,Johan Boichorst,Lange Jan Boeckhorst,Johann Boeckhorst,{Der lange Jan Der,Jean van Bockhorst,Jan Bouckorst,Jan von Bockhorst,Jan Boeckhorst,Johannes Boekhorst,Johannes Boeckhorst,Lang Jan,Langjan,Lang Jean,Jan Lange,Jan Boekhorst,Johannes Bouchorst"
"theodor boeijermans","Theodor Boeijermans",330,"https://rkd.nl/explore/artists/9870","http://viaf.org/viaf/25502738",,"Теодор Буйєрманс,Théodore Boyermans,Thierry Boyermans,Theodor Boeyermans,Theodore Boeyermans,Τέοντοορ Μπουάιερμανς,Thierry Boeyermans,Theodor Boyermans,Theodoor Boeyermans,Théodore Boyermans,Theodor Boeijermans"
"peeter boel","Peeter Boel",333,"https://rkd.nl/explore/artists/9645","http://viaf.org/viaf/64189766",,"Pieter Boel,Pierre Boël,Pieter Bouck,Πίτερ Μπουλ,Pierre Boule,Boel,Pieter Bouckle,P. Boll,Pieter Bol,Pierre Bol,Pieter Boucle,Peter Bol,Peeter Boll,Pieter Boeckel,Peter Boel,Pierre Boul,Pierre Boël,Питер Боел,Peeter Boel,Pieter Boels,Pierre Boel,Bol,Pietro Boel"
"jan baptist boel ii","Jan Baptist Boel II",331,"https://rkd.nl/explore/artists/9640",,,",Jan Baptist Boel II"
"andré bogaert","André Bogaert",340,"https://rkd.nl/explore/artists/9898","http://viaf.org/viaf/61590268",,"André Bogaert,Dré Bogaert,Dré Bogaert,André, Bogaert,Andre Bogaert,André Bogaert"
"bram bogart","Bram Bogart",9822,"https://rkd.nl/explore/artists/9932","http://viaf.org/viaf/92869701","http://www.wikidata.org/wiki/Q1991286","Bram Abraham B00gaart,Abraham van den Boogart,Bram Abraham Bogart,Abraham Boogaart,Bram v.d. Boogaard,Van den Bogaert,Bram Boogaart,برام بوغارت,Bram van den Bogaaard,Abraham van den Boogart,Bram v.d Boogaard,Bram Bogart,Bram Bogart Boogaart,Abraham van den Boogaart,Bram VanDenBogaert,Bram Van den Bogaert,Bram van den Bogaaard,Bram van den Boogaart"
"paul du bois","Paul Du Bois",947,"https://rkd.nl/explore/artists/250762","http://viaf.org/viaf/67646356",,"Paul Du Bois,Paul-Maurice ii Dubois,Paul-Maurice Dubois,Paul du Bois,Paul Du Bois (belgisk skulptör),Paul Dubois,Paul DuBois,保羅·杜博斯,Paul Maurice Joseph Du Bois,Paul Du Bois (escultor belga)"
"evert jan boks","Evert Jan Boks",349,"https://rkd.nl/explore/artists/10073","http://viaf.org/viaf/95876342","http://www.wikidata.org/wiki/Q3296819","Evert-Jan Boks,Evert Jan Boks"
"ferdinand bol","Ferdinand Bol",350,"https://rkd.nl/explore/artists/10080","http://viaf.org/viaf/12575331","http://www.wikidata.org/wiki/Q374039","Ֆերդինանդ Բոլ,Boel,Ferdinard Boll,Фердинанд Бол,Ferdinand Bol,Fradinand Bol,Ferdinand Boll,Ferdinand Pool,Boll,แฟร์ดีนันด์ โบล,Francis Ball,Фердинанд Боль,費迪南德·博爾,Ferdinandus Bol,Ferdinand Ball,Bol,フェルディナント・ボル,Ferdinandus Boll,Ferd Boll,Φέρντιναντ Μπολ"
"henri boncquet","Henri Boncquet",353,"https://rkd.nl/explore/artists/10282","http://viaf.org/viaf/282686950","http://www.wikidata.org/wiki/Q2188290",",Henri Boncquet"
"jean baptiste bonnecroy","Jean Baptiste Bonnecroy",356,"https://rkd.nl/explore/artists/10396","http://viaf.org/viaf/4827428","http://www.wikidata.org/wiki/Q3480940","Jean-Baptist Bonnecroy,Jan Baptist Bonnecroy,J. B. Bonnecroy,Jean Baptiste Bonnecroy"
"anne bonnet","Anne Bonnet",357,,"http://viaf.org/viaf/114697567","http://www.wikidata.org/wiki/Q274121","Anne-Marie Birlauf-Bonnet,Anne Marie Bonnet,Anne Birlauf-Bonnet,Anne Birlauf- Bonnet,Anne Bonnet"
"charles boom","Charles Boom",361,,"http://viaf.org/viaf/96019909",,"Charles Boom,Karel Boom"
"louis paul boon","Louis Paul Boon",10438,"https://rkd.nl/explore/artists/10519","http://viaf.org/viaf/66482586","http://www.wikidata.org/wiki/Q469627","Lui Pol Boon,Louis-Paul Albert Boon,L. P. Boon,Leo Waitmans,Louis Paul Boon,Луи Пол Боон,Boontje,Louis-Paul Boon,L.-P Boon,Lew Waitmas,Luj Paul Bon,B.,L.P. Boon,Paul Louis Boon,L.-P. Boon,Lodewijk Paul Aalbrecht Boon,B,Луи-Поль Боон,Lowie,Louis Paul Albert Boon"
"gerard ter borch ii","Gerard ter Borch II",367,"https://rkd.nl/explore/artists/10682","http://viaf.org/viaf/54432423","http://www.wikidata.org/wiki/Q346808","Gerard Ter brugge,Terborch,Gérard ter Borch,Gerard Ter Borch,Gerard, II Terborch,Gerard Ter Burgh,Χέραρντ τερ Μπορχ,Gérard Ter Borch,Terburg,Gerard Ter Burg,Gerhard Terborch,ヘラルト・テル・ボルフ,Geraert Ter Borch,Gerard Terberg,Gérard Terburg,Gerrit ter Borch,Gerhard ter Borch,Gerhard Ter Borch,Gerard Terburg,Gerard Terburgh,Gerard Terborg,Gerard ter Borch II,Gerard, the younger Terborch,Gerard Ten Burgh,Gerard Ter Burch,格拉尔德·特鲍赫,Gerard Terborch,Gerard II ter Borch,Terburch,Gerrit Ter Borch,Gerard Terborch Borch,Gerard Terbrugge,Gerard, II ter Borch,Gerard II Terborch,Gerard Terbourg,Gerard ter Borch the Younger,Gerard Ter-Borch,Gerard Terbourgh,Terborg,Gerard Ter, the younger Borch,Gerrit Terborch,ജെറാർഡ് ടെർബോർച്,Gerard ter Burg,เคราร์ด เตอร์บอร์ค,Geraert Terborch,Գերարդ Տերբորխ,Gérard Terburg,Ter Borch,Gerard II Ter Borch,Gérard Terborch,Gerard ter Borch,Gerard Terborgh,Gerard Terburch,Gerard Terboch de Jonge,Gerard Terbruch,Geraert ter Borch,Герард Терборх"
"pieter van der borcht i","Pieter van der Borcht I",370,"https://rkd.nl/explore/artists/10699","http://viaf.org/viaf/95744549","http://www.wikidata.org/wiki/Q2094286","Pierre Verborcht,Peter van der Borght,Pieter van der Borcht,Peter van der Borcht,Pierre van der Verborcht,Pieter van der Borcht I,Petrus van der Borcht,Pierre van der Borcht,Peter van der, II Borcht,Peter van der, IV Borcht,Πίτερ φαν ντερ Μπορχτ ο πρεσβύτερος,Peter Borcht,Peter Van Der Borcht I,Peter Van Der I Borcht,Peter Verborcht,Pieter, the elder Van der Borcht"
"joseph borio","Joseph Borio",373,"https://rkd.nl/explore/artists/226849",,,",Joseph Borio"
"johannes bosboom","Johannes Bosboom",378,"https://rkd.nl/explore/artists/10984","http://viaf.org/viaf/54420363","http://www.wikidata.org/wiki/Q1697296","ヨハネス・ボスブーム,Jan Bosboom,Johannes Bosboom,J. Bosboom"
"jheronimus bosch","Jheronimus Bosch",379,"https://rkd.nl/explore/artists/11018","http://viaf.org/viaf/76401424","http://www.wikidata.org/wiki/Q130531","Aken,Hieronymus van Aquen,Jérôme Hieronymus Bosch,Hiëronymus,Hieronimus van Aeken,Aeken,Hie͏̈ronymus,Ieronim Bosckn,Hiëronimus van Aken,Jerónimo Bosque,Jheronimus van Aken,Босх ван Акен,Ієронімус Босх,ボッス,히에로니무스 보스,Hiëronimus Van Aken,Jérôme Bosch,Jheronymus,Hiëronimus Van Aeken,هیرونیموس بوش,ボス,Jérôme Hieronymus Bosch,Hiëronimus van Aquen,Hieronymus van Bos,Bosch, Hiëronymus,Hiëronymus Bosch,El Bosco, ...,,Иероним Босх,Jerónimo Bosch,Jerónimo Bosque,Hieronimus Van Aeken,Iheronimus Bosch,... el Bosco,Hieronimus van Aquen,Jheronimus Anthoniszoon van Aken,Іеранім Босх,Jheronimus Anthonis-zoon van Aken,Jérôme Bosch,Hieronymus Bosch van Aken,Hieronymus van Aken Bosch,Hieronymous Bosch,Bos,هيرونيموس بوس,Hierōnymos Mpos,Հիերոնիմոս Բոսխ,Hieronimus van Aken,Ιερώνυμος Μπος,Hieronimus Bosco,Bosco, ... el,הירונימוס בוש,Jheronimus Bosch van Aken,Van Aken,Jheronymus Bosch,Ierōnymos Bos,Hieronimus Van Aken,Jheronimus,Hieronymus Bosco,Jeronimus Bos,Van Aquen,Ierōnymos Bos,Hyeronimus Bosch,ヒエロニムス ボッス,Bosch,Jeroen Bosch,Ieronymos Bos,Jheronimus B. van Aken,Jheronimus Aquen,Van Aeken,Jheronymus van Aken,ElBosco,H. Bosch,Hieronims Bosh,Hyeronimo Bosco,Jeronimo Bosch,Hieronimus Bosch,Hieronimus Van Aquen,Hiëronimus Van Aeken,Jeroen van Bosch,Hieronymus von Aken,Jheronymus van Aken,Hiëronimus Van Aquen,Ieronim Boskh,Jeroen van Aken Bosch,Hieronimus Boş,Ieronim Bosch,Бос ван Акен,Jheronimus Anthoniszoon van Aken,Jerom Bos,Jeronimus Bosch van Aken,耶罗尼米斯·博斯,Hijeronim Boš,Van Aken, Jheronimus,Jheronimus Aken,Jeroom van Aeken,Hiëronimus van Aeken,El Bosco,Bosco,Йеронимус Бош,Jeronimo Bosque,Hironimus Buş,Хиеронимус Босх,Hieroniymus van Aquen,Хијероним Бош,Jérôme, 1450-1516 Bosch,Bosch, Jheronimus,Hieronymus van Aken,ਹੀਅਰੋਨੀਮਸ ਬੌਸ਼,イエロニムス ファン アーケン,Hieronymus van Aeken,Hieronymus,Jheronimus Bosch,Jheronimus Anthonissoen,Jerome Bosch,Hieronīms Boss,Van Aken (Aeken),Jérôme van Aken Bosch,Bosch van Aeken,ฮีเยโรนีมึส โบส,Hieronymus Von Aken,Bosch, ...,,Hieronymus van Aken,Jeroen Anthoniszoon van Aken,ヒエロニムス・ボス,.. El Bosco,Jheronimus B. van Aken,Hieronim Bosch,Hierōnymos Mpos,Ҳиеронимус Бош,Hieronymus Van Aken,Hieronymus von Aken,Jerónimo Bosch,.. Bosch,Jeroen,Hieronymus Bos,ჰიერონიმუს ბოსხი,Х Босх,Hieronymus Bosch,Hieronymus van Bos,Геранімус Босх,van Aeken Hieronymus,Босх,ヒエロニムス ボス,Aquen,Хиеронимус Бос"
"rené bosiers","René Bosiers",381,"https://rkd.nl/explore/artists/11088","http://viaf.org/viaf/96390757",,"René Bosiers,Rene Bosiers"
"jan baptist bosschaert","Jan Baptist Bosschaert",383,"https://rkd.nl/explore/artists/11152","http://viaf.org/viaf/95769971","http://www.wikidata.org/wiki/Q6148378","J. Bosschaert,Jan Baptist Bosschaert,Γιαν Μπάπτιστ Μπόσχερτ,Jean-Baptiste Bosschaert"
"balthasar van den bossche","Balthasar van den Bossche",384,"https://rkd.nl/explore/artists/11162","http://viaf.org/viaf/4644685","http://www.wikidata.org/wiki/Q722329","Balthasar van den Bossche,Balthasar van den Bosch,Μπαλτάσαρ φαν ντεν Μπόσχε,Balthazar Van den Boosche,Balthasar Van den Bossche,Balthasar Bos,Balthasar Vanderbosche,Balthazar Van den Bosch,Balthasar van den Bose,Balthasar van Den Bossche,Balthasar van den Bossche,Balthazar van den II Bossche,Балтазар ван ден Босхе,Balthazar van den, II Bossche,Balthasar Van Der Bossche,Balthasar Van den Bosch,Balthasar van Den Bossche,Balthasar Vandenbush,Bathasar Bossche,Balthasar Van Den Bossche,Balthazar van den Boosche"
"françois antoine bossuet","François Antoine Bossuet",386,"https://rkd.nl/explore/artists/11200","http://viaf.org/viaf/35404015",,"Francois Antoine Bossuet,François Antoine Bossuet,François-Antoine Bossuet,François Bossuet,F. Bossuet"
"fernando botero","Fernando Botero",387,"https://rkd.nl/explore/artists/11234","http://viaf.org/viaf/84235637","http://www.wikidata.org/wiki/Q272877","Fernando Botero,페르난도 보테로,فرناندو بوترو,:,פרננדו בוטרו,Φερνάντο Μποτέρο,Botero,فرناندو بوتيرو,Ferdinandus Botero,Фернандо Ботеро,フェルナンド ボテロ,Fernando Botero Angulo,Ֆերնանդո Բոտերո,フェルナンド・ボテロ"
"jan both","Jan Both",388,"https://rkd.nl/explore/artists/11239","http://viaf.org/viaf/76588248","http://www.wikidata.org/wiki/Q981631","Dirk Both,Ян Бот,Jan Bot,Both,Jean Both,John Booth,Monsù Bot,Jan Dirksz Both,Γιαν Μποτ,Jan Dircksz Both,Jan Both,John Both,Jan Borth,Jan Both of Italy,Jan Bogt,Jan Bott,I. Both"
"henri bouchard","Henri Bouchard",391,"https://rkd.nl/explore/artists/210000","http://viaf.org/viaf/14780362","http://www.wikidata.org/wiki/Q2745340","Henri Bouchard,Bouchard,Henry Bouchard,アンリ・ブシャール,Louis Henri Bouchard,Henri Louis Bouchard"
"aloïs boudry","Aloïs Boudry",393,"https://rkd.nl/explore/artists/11370","http://viaf.org/viaf/96520811",,"Aloïs Boudry,Alois Boudry"
"william adolphe bouguereau","William Adolphe Bouguereau",395,"https://rkd.nl/explore/artists/11382","http://viaf.org/viaf/41966603","http://www.wikidata.org/wiki/Q483992","윌리암 아돌프 부그로,ويليام بوغيرو,Вильям Бугро,ویڵیام-ئادۆڵف بوگیەر,უილიამ ბუგერო,Bouguereau,Ουίλιαμ - Αντόλφ Μπουγκερώ,W.A. Bouguereau,William Bougereau,ويليام بوجيرو,Адольф Вільям Бугро,ویلیام-آدولف بوگرو,Adolphe William Bouguereau,William-Adolphe Bouguereau,ولیم-اڈولف بووریو,ウィリアム・アドルフ・ブグロー,William Bouguereau,William Adolphe Bouguereau,威廉·阿道夫·布格罗,Adolphe-William Bouguereau,Вилијам-Адолф Бугро,வில்லியம்-அடோல்ஃப் பூகுவேரோ,Viljams Adolfs Bugro,Адольф-Вільям Бугеро,Vilijam-Adolf Bugro,Gulielmus Adolphus Bouguereau,ויליאם אדולף בוגרו,Ուիլյամ Բուգրո,ウィリアム ブグロー,W. Bouguereau,Вилиам Адолф Бугро,Vilyam Buqro"
"hippolyte boulenger","Hippolyte Boulenger",396,"https://rkd.nl/explore/artists/11417","http://viaf.org/viaf/19953335","http://www.wikidata.org/wiki/Q1620022","Hippolyte Boulenger,Hippolyte Emmanuel Boulenger,Pierre Emmanuel Hippolyte Boulenger,Pierre-Emmanuel-Hippolyte Boulenger"
"jules boulez","Jules Boulez",398,"https://rkd.nl/explore/artists/11419","http://viaf.org/viaf/20490167","http://www.wikidata.org/wiki/Q5130006","Jules Boulez,Boulez,Jacques Boulez"
"henri bource","Henri Bource",399,"https://rkd.nl/explore/artists/11481","http://viaf.org/viaf/252841218",,"Henri Bource"
"antoine bourdelle","Antoine Bourdelle",400,"https://rkd.nl/explore/artists/11484","http://viaf.org/viaf/64002371","http://www.wikidata.org/wiki/Q314350","Burdelʹ,אנטואן בורדל,Èmilʹ Antuan Burdelʹ,Ėmilʹ Antuan Burdelʹ,Emile Bourdelle,Emile-Antoine Bourdelle,ブラデル,Эміль Антуан Бурдэль,Émile-Antoine Bourdelle,Émile A. Bourdelle,Antoine Emile Bourdelle,앙투안 부르델,Bourdelle,安托万·布德尔,Αντουάν Μπουρντέλ,Էմիլ Անտուան Բուրդել,Antoine Émile Bourdelle,ブールデル,Emile Antoine Bourdelle,Emil Antoan Burdel,Émile A. Bourdelle,Antuan Burdel,アントワーヌ・ブールデル,Émile Antoine Bourdelle,A. Bourdelle,Эмиль Антуан Бурдель,ემილ ანტუან ბურდელი,Емил Антоан Бурдел,Антоан Бурдел,Ėmilʹ Antuan Burdelʹ,Antoine Émile Bourdelle,Émile Antoine Bourdelle,Antoine Bourdelle,Antonius Bourdelle,Антуан Бурдель,Бурдель,Émile-Antoine Bourdelle"
"félix bouré","Félix Bouré",401,"https://rkd.nl/explore/artists/11499",,,",Félix Bouré"
"pierre bourgeois","Pierre Bourgeois",11255,,"http://viaf.org/viaf/24738386","http://www.wikidata.org/wiki/Q3384151","Pierre Jean-Baptiste Bourgeois,Pierre Jean Baptiste Bourgeois,Pierre-Bourgeois,Bourgeois,Pierre Bourgeois"
"pieter bout","Pieter Bout",406,"https://rkd.nl/explore/artists/11568","http://viaf.org/viaf/7659330","http://www.wikidata.org/wiki/Q112250","Peeter Biret,Peeter Bout,Peeter Bott,Francis Bout,Peter Baut,Peeter Bot,Peeter Boot,Πίτερ Μπάουτ,Peeter Boit,Bout,Peeter Baut,Peeter Birot,Peeter Both,Pieter Bout,Peeter Boutt"
"aelbert bouts","Aelbert Bouts",408,"https://rkd.nl/explore/artists/11603","http://viaf.org/viaf/55062489","http://www.wikidata.org/wiki/Q380743","Maître de l'Assomption de Marie,Albrecht Bouts,Έλμπρεχτ Μπάουτς,Albert Bouts,Aelbrecht Bouts,アルベルト・ボウツ,Meister der Himmelfahrt Mariae,Master of the Assumption of the Virgin,Maître de l' Assomption de Marie,Альберт Баутс,Maître de l'Assomption de Marie,Assomption de Marie,Aelbert Bouts"
"dieric bouts","Dieric Bouts",409,"https://rkd.nl/explore/artists/11604","http://viaf.org/viaf/17270527","http://www.wikidata.org/wiki/Q313561","Dieric Bouts the Elder,Thierry I Bouts,Dirk Bouts,Thiéry Bouts,Stuerbout,Theodorus von Haarlem,Dirc Bouts I,Дірк Баутс,Bouts,Thierry Bouts,Diereck Bouts,Dierick I Bouts,Dierick Stuerbout Bouts,Ντίρικ Μπάουτς,Thiéry Bouts,Dierck Bouts,Theodorus von Haarlem Bouts,Dierick Stuerbout,Theodorus van Haarlem,ディルク・ボウツ,Dierich,Dirc Bouts,Dieric I Bouts,Dirck,Dirk Thierry Bouts,Dierick,迪里克·鲍茨,Дирк Баутс,Dieric,Dirck Bouts,ดีร์ก เบาตส์,Thierri Bouts,Theodorus,Theodorus Harlemius,Dierick Bouts,Dirk,Dirk I Bouts,Theodoricus I Bouts,Theodoricus Bouts,Dieric Bouts,Դիրկ Բաուտս,ديريك باوتس"
"pieter braecke","Pieter Braecke",413,"https://rkd.nl/explore/artists/11913","http://viaf.org/viaf/169336448",,"Pieter Jan Braecke,Pierre-Jean Braecke,Pierre Jean Braecke,Pierre Braecke,Pieter-Jan Braecke,P. Braecke,Petrus Joannes Braecke,Pieter Braecke"
"richard brakenburgh","Richard Brakenburgh",415,"https://rkd.nl/explore/artists/11962","http://viaf.org/viaf/5202605","http://www.wikidata.org/wiki/Q576178","Richard Brackengberg,Richard Brackenbourg,Reinier Brakenbourg,Richard Brakenborg,Richard Braeckenburgh,Richard Brakenberg,Brakenbourg,Richard Brakerberg,Richard Brackenberg,Richard Brekenburgh,Richard Brackenborgh,Richard Brackenburgh,Richard Brackenburg,Brakenburg,Richard Braekenburg,Richard Brakenburg,Richard Brakenbur,Richard Brackenbourgh,Richard Brakenburgh,Рихард Бракенбург,Reinier Brakenburg,理查德·布拉肯比赫,Richard Brackemburgh"
"jacques emile edouard brandon","Jacques Emile Edouard Brandon",419,"https://rkd.nl/explore/artists/12065","http://viaf.org/viaf/39645861",,"Édouard Brandon,Jacob-Emile-Edouard-Periejra Brandon,Brandon,Jacques Emile Edouard Brandon,אדוארדו ברנדון,ז'אק אמיל אדואר ברנדון,Edouard Brandon,Jacques-Emile Brandon,Eduardo Brandon,エドゥアール・ブランドン"
"peeter van bredael","Peeter van Bredael",425,"https://rkd.nl/explore/artists/12238","http://viaf.org/viaf/283591526","http://www.wikidata.org/wiki/Q1190638","Peeter van Bredael,Pierre Van Bredael,Pierre van Breda,Pierre van Bredael,Peter Van Bredael,Peeter Bredael,P. Van Bredael,P. Bredael"
"mattheus ignatius van bree","Mattheus Ignatius van Bree",426,"https://rkd.nl/explore/artists/12255","http://viaf.org/viaf/54419345","http://www.wikidata.org/wiki/Q930501","Mathieu Ignace Van Brée,Mathieu Ignace van Bree,Mattheus Ignatius Van Bree,Mathieu Ignace van Brée,Mattheus Ignatius van Bree,Mathieu Ignace van Brée,Матеус ван Бри,Mathieu Van Brée,Mathieu Ignace van Bree,Mathieu-Ignace van Brée,Mathieu-Ignace van Brée,Mathieu Ignace Van Bree,Mattheus Van Bree,Van Brée,Matthijs Van Bree,Mathieu Ignace van Brée,Van Bree,Bree,Van Brée,Mathieu-Ignace Van Bree,Mathieu van Brée"
"adam van breen","Adam van Breen",428,"https://rkd.nl/explore/artists/12287","http://viaf.org/viaf/95869639","http://www.wikidata.org/wiki/Q1911509","Adam Van Breen,Adam van Breen,Adam van Breem,Adam van Brecht"
"bartholomeus breenbergh","Bartholomeus Breenbergh",429,"https://rkd.nl/explore/artists/12290","http://viaf.org/viaf/8178685","http://www.wikidata.org/wiki/Q809318","Bartholomeus Breemberg,Bartholomäus Breembergh,Bartholomeus Bramberg,Bartholomeus Breenborch,Bartholomeus Breemburg,Breemberg,Bartholomaus Breenbergh,Bartholomeus Bredenbergh,Bartholomaus Breembergh,Bartolomée Briemberg,Bartholomeus Breenberch,Bartholomeus Breenburg,Bartholomeus Beerenberg,Bartelomew Breenbergh,Bartholomeus Brumberg,Bartholomaus Breenberch,Bartholomé Brinberc,Bartolomeo Breemberg,Бартоломей Бреенберг,B. Breemberg,Bartholomäus Breenbergh,Μπαρτολομέους Μπρέινμπερχ,Bartholomeus Breïnberg,Bartholomeus Breenberg,Bartholomeus Breembergh,Bartholomeus Breenburgh,Bartholomeus Breenburch,Bartholomeus Bremburgh,Bartholomeus Breenbergh,Breenborch,Bartholomaus Breenborch,Bartholomäus Breenbergh,Bartholomeus Bredenberg,Breenberch,Bart. Breemberg,Bartholomeus Bremberg,Breembergh,Bartholomew Breenberg"
"george hendrik breitner","George Hendrik Breitner",431,"https://rkd.nl/explore/artists/12318","http://viaf.org/viaf/71495339","http://www.wikidata.org/wiki/Q289441","G. H. Breitner,乔治·亨德里克·布莱特纳,Георг Хендрик Брейтнер,Georgs Henriks Breitners,Ҷорҷ Ҳендрик Брейтнер,George Hendrik Breitner,Georg Hendrik Breitner,Γκέοργκ Χέντρικ Μπρέιτνερ,Breitner,Georges H. Breitner,Georg-Hendrik Breitner"
