_id,workPid,dataPid
0000.GRO0670.I,http://kunstenenerfgoed.be/CVG/collection/work/id/2586,http://groeningemuseum.be/collection/work/data/0000_GRO0670_I
0000.GRO0671.I,http://kunstenenerfgoed.be/CVG/collection/work/id/2680,http://groeningemuseum.be/collection/work/data/0000_GRO0671_I
0000.GRO0672.I,http://groeningemuseum.be/collection/work/id/0000_GRO0672_I,http://groeningemuseum.be/collection/work/data/0000_GRO0672_I
0000.GRO0673.I,http://groeningemuseum.be/collection/work/id/0000_GRO0673_I,http://groeningemuseum.be/collection/work/data/0000_GRO0673_I
0000.GRO0674.I,http://groeningemuseum.be/collection/work/id/0000_GRO0674_I,http://groeningemuseum.be/collection/work/data/0000_GRO0674_I
0000.GRO0675.I,http://groeningemuseum.be/collection/work/id/0000_GRO0675_I,http://groeningemuseum.be/collection/work/data/0000_GRO0675_I
0000.GRO0676.I,http://groeningemuseum.be/collection/work/id/0000_GRO0676_I,http://groeningemuseum.be/collection/work/data/0000_GRO0676_I
0000.GRO0676.I-2008.GRO0002a-2c.I,http://groeningemuseum.be/collection/work/id/0000_GRO0676_I-2008_GRO0002a-2c_I,http://groeningemuseum.be/collection/work/data/0000_GRO0676_I-2008_GRO0002a-2c_I
0000.GRO0677.I,http://groeningemuseum.be/collection/work/id/0000_GRO0677_I,http://groeningemuseum.be/collection/work/data/0000_GRO0677_I
0000.GRO0678.I,http://groeningemuseum.be/collection/work/id/0000_GRO0678_I,http://groeningemuseum.be/collection/work/data/0000_GRO0678_I
0000.GRO0679.I,http://groeningemuseum.be/collection/work/id/0000_GRO0679_I,http://groeningemuseum.be/collection/work/data/0000_GRO0679_I
0000.GRO0680.I,http://groeningemuseum.be/collection/work/id/0000_GRO0680_I,http://groeningemuseum.be/collection/work/data/0000_GRO0680_I
0000.GRO0681.I,http://groeningemuseum.be/collection/work/id/0000_GRO0681_I,http://groeningemuseum.be/collection/work/data/0000_GRO0681_I
0000.GRO0682.I,http://groeningemuseum.be/collection/work/id/0000_GRO0682_I,http://groeningemuseum.be/collection/work/data/0000_GRO0682_I
0000.GRO0683.I,http://groeningemuseum.be/collection/work/id/0000_GRO0683_I,http://groeningemuseum.be/collection/work/data/0000_GRO0683_I
0000.GRO0684.I,http://groeningemuseum.be/collection/work/id/0000_GRO0684_I,http://groeningemuseum.be/collection/work/data/0000_GRO0684_I
0000.GRO0685.I,http://groeningemuseum.be/collection/work/id/0000_GRO0685_I,http://groeningemuseum.be/collection/work/data/0000_GRO0685_I
0000.GRO0686.I,http://groeningemuseum.be/collection/work/id/0000_GRO0686_I,http://groeningemuseum.be/collection/work/data/0000_GRO0686_I
0000.GRO0687.I,http://groeningemuseum.be/collection/work/id/0000_GRO0687_I,http://groeningemuseum.be/collection/work/data/0000_GRO0687_I
0000.GRO0688.I,http://groeningemuseum.be/collection/work/id/0000_GRO0688_I,http://groeningemuseum.be/collection/work/data/0000_GRO0688_I
0000.GRO0689.I,http://groeningemuseum.be/collection/work/id/0000_GRO0689_I,http://groeningemuseum.be/collection/work/data/0000_GRO0689_I
0000.GRO0691.I,http://groeningemuseum.be/collection/work/id/0000_GRO0691_I,http://groeningemuseum.be/collection/work/data/0000_GRO0691_I
0000.GRO0692.II,http://groeningemuseum.be/collection/work/id/0000_GRO0692_II,http://groeningemuseum.be/collection/work/data/0000_GRO0692_II
0000.GRO0693.I,http://groeningemuseum.be/collection/work/id/0000_GRO0693_I,http://groeningemuseum.be/collection/work/data/0000_GRO0693_I
0000.GRO0694.I,http://groeningemuseum.be/collection/work/id/0000_GRO0694_I,http://groeningemuseum.be/collection/work/data/0000_GRO0694_I
0000.GRO0695.I,http://groeningemuseum.be/collection/work/id/0000_GRO0695_I,http://groeningemuseum.be/collection/work/data/0000_GRO0695_I
0000.GRO0696.I,http://groeningemuseum.be/collection/work/id/0000_GRO0696_I,http://groeningemuseum.be/collection/work/data/0000_GRO0696_I
0000.GRO0699.I,http://groeningemuseum.be/collection/work/id/0000_GRO0699_I,http://groeningemuseum.be/collection/work/data/0000_GRO0699_I
0000.GRO0700.I,http://groeningemuseum.be/collection/work/id/0000_GRO0700_I,http://groeningemuseum.be/collection/work/data/0000_GRO0700_I
0000.GRO0701.II,http://groeningemuseum.be/collection/work/id/0000_GRO0701_II,http://groeningemuseum.be/collection/work/data/0000_GRO0701_II
0000.GRO0702.II,http://groeningemuseum.be/collection/work/id/0000_GRO0702_II,http://groeningemuseum.be/collection/work/data/0000_GRO0702_II
0000.GRO0703.II,http://groeningemuseum.be/collection/work/id/0000_GRO0703_II,http://groeningemuseum.be/collection/work/data/0000_GRO0703_II
0000.GRO0704.II,http://groeningemuseum.be/collection/work/id/0000_GRO0704_II,http://groeningemuseum.be/collection/work/data/0000_GRO0704_II
0000.GRO0705.II,http://groeningemuseum.be/collection/work/id/0000_GRO0705_II,http://groeningemuseum.be/collection/work/data/0000_GRO0705_II
0000.GRO0706.II,http://groeningemuseum.be/collection/work/id/0000_GRO0706_II,http://groeningemuseum.be/collection/work/data/0000_GRO0706_II
0000.GRO0707.II,http://groeningemuseum.be/collection/work/id/0000_GRO0707_II,http://groeningemuseum.be/collection/work/data/0000_GRO0707_II
0000.GRO0708.II,http://groeningemuseum.be/collection/work/id/0000_GRO0708_II,http://groeningemuseum.be/collection/work/data/0000_GRO0708_II
0000.GRO0709.II,http://groeningemuseum.be/collection/work/id/0000_GRO0709_II,http://groeningemuseum.be/collection/work/data/0000_GRO0709_II
0000.GRO0710.II,http://groeningemuseum.be/collection/work/id/0000_GRO0710_II,http://groeningemuseum.be/collection/work/data/0000_GRO0710_II
0000.GRO0711.II,http://groeningemuseum.be/collection/work/id/0000_GRO0711_II,http://groeningemuseum.be/collection/work/data/0000_GRO0711_II
0000.GRO0712.II,http://groeningemuseum.be/collection/work/id/0000_GRO0712_II,http://groeningemuseum.be/collection/work/data/0000_GRO0712_II
0000.GRO0713.II,http://groeningemuseum.be/collection/work/id/0000_GRO0713_II,http://groeningemuseum.be/collection/work/data/0000_GRO0713_II
0000.GRO0714.II,http://groeningemuseum.be/collection/work/id/0000_GRO0714_II,http://groeningemuseum.be/collection/work/data/0000_GRO0714_II
0000.GRO0715.II,http://groeningemuseum.be/collection/work/id/0000_GRO0715_II,http://groeningemuseum.be/collection/work/data/0000_GRO0715_II
0000.GRO0716.II,http://groeningemuseum.be/collection/work/id/0000_GRO0716_II,http://groeningemuseum.be/collection/work/data/0000_GRO0716_II
0000.GRO0717.II,http://groeningemuseum.be/collection/work/id/0000_GRO0717_II,http://groeningemuseum.be/collection/work/data/0000_GRO0717_II
0000.GRO0718.II,http://groeningemuseum.be/collection/work/id/0000_GRO0718_II,http://groeningemuseum.be/collection/work/data/0000_GRO0718_II
0000.GRO0719.II,http://groeningemuseum.be/collection/work/id/0000_GRO0719_II,http://groeningemuseum.be/collection/work/data/0000_GRO0719_II
0000.GRO0720.II,http://groeningemuseum.be/collection/work/id/0000_GRO0720_II,http://groeningemuseum.be/collection/work/data/0000_GRO0720_II
0000.GRO0721.II,http://groeningemuseum.be/collection/work/id/0000_GRO0721_II,http://groeningemuseum.be/collection/work/data/0000_GRO0721_II
0000.GRO0722.II,http://groeningemuseum.be/collection/work/id/0000_GRO0722_II,http://groeningemuseum.be/collection/work/data/0000_GRO0722_II
0000.GRO0723.II,http://groeningemuseum.be/collection/work/id/0000_GRO0723_II,http://groeningemuseum.be/collection/work/data/0000_GRO0723_II
0000.GRO0724.II,http://groeningemuseum.be/collection/work/id/0000_GRO0724_II,http://groeningemuseum.be/collection/work/data/0000_GRO0724_II
0000.GRO0725.II,http://groeningemuseum.be/collection/work/id/0000_GRO0725_II,http://groeningemuseum.be/collection/work/data/0000_GRO0725_II
0000.GRO0726.II,http://groeningemuseum.be/collection/work/id/0000_GRO0726_II,http://groeningemuseum.be/collection/work/data/0000_GRO0726_II
0000.GRO0727.II,http://groeningemuseum.be/collection/work/id/0000_GRO0727_II,http://groeningemuseum.be/collection/work/data/0000_GRO0727_II
0000.GRO0728.II,http://groeningemuseum.be/collection/work/id/0000_GRO0728_II,http://groeningemuseum.be/collection/work/data/0000_GRO0728_II
0000.GRO0729.II,http://groeningemuseum.be/collection/work/id/0000_GRO0729_II,http://groeningemuseum.be/collection/work/data/0000_GRO0729_II
0000.GRO0730.II,http://groeningemuseum.be/collection/work/id/0000_GRO0730_II,http://groeningemuseum.be/collection/work/data/0000_GRO0730_II
0000.GRO0731.II,http://groeningemuseum.be/collection/work/id/0000_GRO0731_II,http://groeningemuseum.be/collection/work/data/0000_GRO0731_II
0000.GRO0732.II,http://groeningemuseum.be/collection/work/id/0000_GRO0732_II,http://groeningemuseum.be/collection/work/data/0000_GRO0732_II
0000.GRO0733.II,http://groeningemuseum.be/collection/work/id/0000_GRO0733_II,http://groeningemuseum.be/collection/work/data/0000_GRO0733_II
0000.GRO0734.II,http://groeningemuseum.be/collection/work/id/0000_GRO0734_II,http://groeningemuseum.be/collection/work/data/0000_GRO0734_II
0000.GRO0735.II,http://groeningemuseum.be/collection/work/id/0000_GRO0735_II,http://groeningemuseum.be/collection/work/data/0000_GRO0735_II
0000.GRO0736.II,http://groeningemuseum.be/collection/work/id/0000_GRO0736_II,http://groeningemuseum.be/collection/work/data/0000_GRO0736_II
0000.GRO0737.II,http://groeningemuseum.be/collection/work/id/0000_GRO0737_II,http://groeningemuseum.be/collection/work/data/0000_GRO0737_II
0000.GRO0738.II,http://groeningemuseum.be/collection/work/id/0000_GRO0738_II,http://groeningemuseum.be/collection/work/data/0000_GRO0738_II
0000.GRO0739.II,http://groeningemuseum.be/collection/work/id/0000_GRO0739_II,http://groeningemuseum.be/collection/work/data/0000_GRO0739_II
0000.GRO0740.II,http://groeningemuseum.be/collection/work/id/0000_GRO0740_II,http://groeningemuseum.be/collection/work/data/0000_GRO0740_II
0000.GRO0741.II,http://groeningemuseum.be/collection/work/id/0000_GRO0741_II,http://groeningemuseum.be/collection/work/data/0000_GRO0741_II
0000.GRO0742.II,http://groeningemuseum.be/collection/work/id/0000_GRO0742_II,http://groeningemuseum.be/collection/work/data/0000_GRO0742_II
0000.GRO0743.II,http://groeningemuseum.be/collection/work/id/0000_GRO0743_II,http://groeningemuseum.be/collection/work/data/0000_GRO0743_II
0000.GRO0744.II,http://groeningemuseum.be/collection/work/id/0000_GRO0744_II,http://groeningemuseum.be/collection/work/data/0000_GRO0744_II
0000.GRO0745.II,http://groeningemuseum.be/collection/work/id/0000_GRO0745_II,http://groeningemuseum.be/collection/work/data/0000_GRO0745_II
0000.GRO0746.II,http://groeningemuseum.be/collection/work/id/0000_GRO0746_II,http://groeningemuseum.be/collection/work/data/0000_GRO0746_II
0000.GRO0747.II,http://groeningemuseum.be/collection/work/id/0000_GRO0747_II,http://groeningemuseum.be/collection/work/data/0000_GRO0747_II
0000.GRO0748.II,http://groeningemuseum.be/collection/work/id/0000_GRO0748_II,http://groeningemuseum.be/collection/work/data/0000_GRO0748_II
0000.GRO0749.II,http://groeningemuseum.be/collection/work/id/0000_GRO0749_II,http://groeningemuseum.be/collection/work/data/0000_GRO0749_II
0000.GRO0750.II,http://groeningemuseum.be/collection/work/id/0000_GRO0750_II,http://groeningemuseum.be/collection/work/data/0000_GRO0750_II
0000.GRO0751.II,http://groeningemuseum.be/collection/work/id/0000_GRO0751_II,http://groeningemuseum.be/collection/work/data/0000_GRO0751_II
0000.GRO0752.II,http://groeningemuseum.be/collection/work/id/0000_GRO0752_II,http://groeningemuseum.be/collection/work/data/0000_GRO0752_II
0000.GRO0753.II,http://groeningemuseum.be/collection/work/id/0000_GRO0753_II,http://groeningemuseum.be/collection/work/data/0000_GRO0753_II
0000.GRO0754.II,http://groeningemuseum.be/collection/work/id/0000_GRO0754_II,http://groeningemuseum.be/collection/work/data/0000_GRO0754_II
0000.GRO0755.I,http://groeningemuseum.be/collection/work/id/0000_GRO0755_I,http://groeningemuseum.be/collection/work/data/0000_GRO0755_I
0000.GRO0756.I,http://groeningemuseum.be/collection/work/id/0000_GRO0756_I,http://groeningemuseum.be/collection/work/data/0000_GRO0756_I
0000.GRO0757.I,http://groeningemuseum.be/collection/work/id/0000_GRO0757_I,http://groeningemuseum.be/collection/work/data/0000_GRO0757_I
0000.GRO0758.I,http://groeningemuseum.be/collection/work/id/0000_GRO0758_I,http://groeningemuseum.be/collection/work/data/0000_GRO0758_I
0000.GRO0759.I,http://groeningemuseum.be/collection/work/id/0000_GRO0759_I,http://groeningemuseum.be/collection/work/data/0000_GRO0759_I
0000.GRO0760.I,http://groeningemuseum.be/collection/work/id/0000_GRO0760_I,http://groeningemuseum.be/collection/work/data/0000_GRO0760_I
0000.GRO0761.I,http://groeningemuseum.be/collection/work/id/0000_GRO0761_I,http://groeningemuseum.be/collection/work/data/0000_GRO0761_I
0000.GRO0762.I,http://groeningemuseum.be/collection/work/id/0000_GRO0762_I,http://groeningemuseum.be/collection/work/data/0000_GRO0762_I
0000.GRO0763.I,http://groeningemuseum.be/collection/work/id/0000_GRO0763_I,http://groeningemuseum.be/collection/work/data/0000_GRO0763_I
0000.GRO0764.I,http://groeningemuseum.be/collection/work/id/0000_GRO0764_I,http://groeningemuseum.be/collection/work/data/0000_GRO0764_I
0000.GRO0765.I,http://groeningemuseum.be/collection/work/id/0000_GRO0765_I,http://groeningemuseum.be/collection/work/data/0000_GRO0765_I
0000.GRO0766.I,http://groeningemuseum.be/collection/work/id/0000_GRO0766_I,http://groeningemuseum.be/collection/work/data/0000_GRO0766_I
0000.GRO0767.I,http://groeningemuseum.be/collection/work/id/0000_GRO0767_I,http://groeningemuseum.be/collection/work/data/0000_GRO0767_I
0000.GRO0768.I,http://groeningemuseum.be/collection/work/id/0000_GRO0768_I,http://groeningemuseum.be/collection/work/data/0000_GRO0768_I
0000.GRO0769.I,http://groeningemuseum.be/collection/work/id/0000_GRO0769_I,http://groeningemuseum.be/collection/work/data/0000_GRO0769_I
0000.GRO0770.I,http://groeningemuseum.be/collection/work/id/0000_GRO0770_I,http://groeningemuseum.be/collection/work/data/0000_GRO0770_I
0000.GRO0771.I,http://groeningemuseum.be/collection/work/id/0000_GRO0771_I,http://groeningemuseum.be/collection/work/data/0000_GRO0771_I
0000.GRO0772.I,http://groeningemuseum.be/collection/work/id/0000_GRO0772_I,http://groeningemuseum.be/collection/work/data/0000_GRO0772_I
0000.GRO0773.I,http://groeningemuseum.be/collection/work/id/0000_GRO0773_I,http://groeningemuseum.be/collection/work/data/0000_GRO0773_I
0000.GRO0774.I,http://groeningemuseum.be/collection/work/id/0000_GRO0774_I,http://groeningemuseum.be/collection/work/data/0000_GRO0774_I
0000.GRO0775.I,http://groeningemuseum.be/collection/work/id/0000_GRO0775_I,http://groeningemuseum.be/collection/work/data/0000_GRO0775_I
0000.GRO0776.I,http://groeningemuseum.be/collection/work/id/0000_GRO0776_I,http://groeningemuseum.be/collection/work/data/0000_GRO0776_I
0000.GRO0777.I,http://groeningemuseum.be/collection/work/id/0000_GRO0777_I,http://groeningemuseum.be/collection/work/data/0000_GRO0777_I
0000.GRO0778.I,http://groeningemuseum.be/collection/work/id/0000_GRO0778_I,http://groeningemuseum.be/collection/work/data/0000_GRO0778_I
0000.GRO0780.I,http://groeningemuseum.be/collection/work/id/0000_GRO0780_I,http://groeningemuseum.be/collection/work/data/0000_GRO0780_I
0000.GRO0781.I,http://groeningemuseum.be/collection/work/id/0000_GRO0781_I,http://groeningemuseum.be/collection/work/data/0000_GRO0781_I
0000.GRO0782.I,http://groeningemuseum.be/collection/work/id/0000_GRO0782_I,http://groeningemuseum.be/collection/work/data/0000_GRO0782_I
0000.GRO0783.I,http://groeningemuseum.be/collection/work/id/0000_GRO0783_I,http://groeningemuseum.be/collection/work/data/0000_GRO0783_I
0000.GRO0784.I,http://groeningemuseum.be/collection/work/id/0000_GRO0784_I,http://groeningemuseum.be/collection/work/data/0000_GRO0784_I
0000.GRO0785.I,http://groeningemuseum.be/collection/work/id/0000_GRO0785_I,http://groeningemuseum.be/collection/work/data/0000_GRO0785_I
0000.GRO0786.I,http://groeningemuseum.be/collection/work/id/0000_GRO0786_I,http://groeningemuseum.be/collection/work/data/0000_GRO0786_I
0000.GRO0787.I,http://groeningemuseum.be/collection/work/id/0000_GRO0787_I,http://groeningemuseum.be/collection/work/data/0000_GRO0787_I
0000.GRO0788.I,http://groeningemuseum.be/collection/work/id/0000_GRO0788_I,http://groeningemuseum.be/collection/work/data/0000_GRO0788_I
0000.GRO0789.I,http://groeningemuseum.be/collection/work/id/0000_GRO0789_I,http://groeningemuseum.be/collection/work/data/0000_GRO0789_I
0000.GRO0790.I,http://groeningemuseum.be/collection/work/id/0000_GRO0790_I,http://groeningemuseum.be/collection/work/data/0000_GRO0790_I
0000.GRO0791.I,http://groeningemuseum.be/collection/work/id/0000_GRO0791_I,http://groeningemuseum.be/collection/work/data/0000_GRO0791_I
0000.GRO0792.I,http://groeningemuseum.be/collection/work/id/0000_GRO0792_I,http://groeningemuseum.be/collection/work/data/0000_GRO0792_I
0000.GRO0793.I,http://groeningemuseum.be/collection/work/id/0000_GRO0793_I,http://groeningemuseum.be/collection/work/data/0000_GRO0793_I
0000.GRO0794.I,http://groeningemuseum.be/collection/work/id/0000_GRO0794_I,http://groeningemuseum.be/collection/work/data/0000_GRO0794_I
0000.GRO0795.I,http://groeningemuseum.be/collection/work/id/0000_GRO0795_I,http://groeningemuseum.be/collection/work/data/0000_GRO0795_I
0000.GRO0796.I,http://groeningemuseum.be/collection/work/id/0000_GRO0796_I,http://groeningemuseum.be/collection/work/data/0000_GRO0796_I
0000.GRO0797.III,http://groeningemuseum.be/collection/work/id/0000_GRO0797_III,http://groeningemuseum.be/collection/work/data/0000_GRO0797_III
0000.GRO0798(1).III,http://groeningemuseum.be/collection/work/id/0000_GRO0798_1_III,http://groeningemuseum.be/collection/work/data/0000_GRO0798_1_III
0000.GRO0798(2).III,http://groeningemuseum.be/collection/work/id/0000_GRO0798_2_III,http://groeningemuseum.be/collection/work/data/0000_GRO0798_2_III
0000.GRO0799(1).III,http://groeningemuseum.be/collection/work/id/0000_GRO0799_1_III,http://groeningemuseum.be/collection/work/data/0000_GRO0799_1_III
